codlog;tipo;titulo;preposicao;nome;cep
02824;R; ; ;JOAO JACINTO DE MENDONCA;05205-000
02825;TV;STA; ;BARBARA;02307-000
02826;R;STA; ;BARBARA DO OESTE;02612-000
02827;R; ; ;BARBARA HELIODORA;05044-000
02828;R; ; ;ETTORE XIMENES;03132-000
02829;R; ; ;BARBINOS;04240-000
02830;R; ; ;FRANCISCO AUGUSTO LOPES;02557-000
02831;PC; ; ;BARBOSA AGUIAR;04788-000
02832;R; ; ;BARBOSA DE CAMPOS;03622-000
02833;R;MIN; ;BARBOSA LIMA;02764-000
02834;R; ; ;BARBOSA LOPES;04720-000
02835;R; ; ;BARBOSA MACHADO;05362-000
02836;R; ; ;BARBOSA RODRIGUES;01307-000
02837;R;CD; ;BARCA;02840-000
02838;R; ;DAS;BARCAS;04641-000
02839;R; ; ;BARCELONA;05331-000
02840;R; ; ;JOSE GABRIEL NUNES;03923-000
02841;R; ; ;BARCELOS LEITE;03390-000
02842;PC;PDE; ;LUIS ALVES DE SIQUEIRA CASTRO;01137-000
02843;R; ; ;BARE;05046-000
02844;R; ; ;BARENA;08110-000
02845;R; ; ;BARIVIERI;02832-000
02846;R; ; ;BARLAVENTO;03265-000
02847;R;S; ;BARNABE;02532-000
02848;R; ; ;BARNABE COUTINHO;02730-000
02849;R; ; ;BARONE MERCADANTE;05399-000
02850;ES; ;DA;BARONESA;04919-000
02851;R; ; ;BARORE;02515-000
02852;R; ; ;AVELINO RAPHUL;04709-000
02854;R; ; ;BARRA BONITA;03073-000
02855;R; ; ;BARRA DO ARIRANHA;03408-000
02856;R; ; ;BARRA DO BATATAL;04923-000
02857;R; ; ;BARRA DO CAMPO;03129-000
02858;R; ; ;BARRA DO CHAPEU;05051-000
02859;PC; ; ;BARRA DO OURO;03716-000
02860;R; ; ;BARRA DO PARATECA;04312-000
02861;R; ; ;BARRA DO PEIXE;04513-000
02862;R; ; ;BARRA DO RIO DOCE;03707-000
02863;R; ; ;BARRA DO RIO GRANDE;03609-000
02864;R; ; ;BARRA DO TIBAJI;01128-000
02865;R; ; ;BARRA DO JEQUITAI;03656-000
02866;R; ; ;BARRA DO TURVO;03162-000
02867;PC; ; ;BARRA DOURADA;03305-000
02868;R; ; ;BARRA FRIA;03710-000
02869;R; ; ;BARRA FUNDA;01152-000
02870;R; ; ;BARRA GRANDE;04459-000
02871;R; ; ;BARRA LONGA;05330-000
02872;R; ; ;BARRA MANSA;02337-000
02873;VP; ; ;CEREBIA;02337-000
02874;R;MAJ; ;BARACCA;02232-000
02875;R; ; ;BARRALHARA;08220-000
02876;R; ; ;BARRANIA;04348-000
02877;R;PROFA; ;JESSIE MARTINS VALCHIGUE;04348-000
02878;AV; ;DA;BARREIRA GRANDE;03386-000
02879;R; ; ;BARREIRO;02867-000
02880;R;DENT; ;BARRETO;03420-000
02882;R; ; ;BARRETO DE MENEZES;03441-000
02883;R; ; ;BARRETO MUNIZ;04312-000
02884;R; ; ;BARRETOS;03184-000
02885;R;PROFA; ;ERNESTINA LOUREIRO DE MIRANDA;03682-000
02886;R; ; ;BERTA MORENA;04409-000
02887;AV; ; ;BARRO BRANCO;04324-000
02888;ES; ;DO;BARRO BRANCO;04852-000
02889;AL; ; ;BARROS;01232-000
02890;VL; ; ;BARROS;03050-000
02891;R; ; ;BARROS AVILA;02259-000
02892;R; ; ;BARROS BROTERO;04343-000
02893;PC; ; ;BARROS CABRAL;03359-000
02894;R;DR; ;BARROS CRUZ;04118-000
02895;R; ; ;BARROSO NETO;05585-000
02896;R;DR; ;BARROS PIMENTEL;03677-000
02897;R;MIN; ;BARROS PIMENTEL;03451-000
02898;R;ALM; ;BARROSO;03025-000
02900;R; ; ;BARTIRA;05009-000
02901;R; ; ;CABURES-DO-SOL;02651-000
02902;R; ; ;MANUEL BARBOSA DOS REIS;08190-000
02903;R;S; ;BERTOLDO;08070-000
02904;R;S; ;BARTOLOMEU;05014-000
02905;R; ; ;BARTOLOMEU AIRES;04419-000
02906;R; ; ;BARTOLOMEU BEJARANO;05819-000
02907;R; ; ;BARTOLOMEU BELLI;05050-000
02908;R; ; ;BARTOLOMEU BEZERRA;04403-000
02909;R; ; ;BARTOLOMEU BUENO;05093-000
02910;R; ; ;BARTOLOMEU BUENO DE SIQUEIRA;08071-000
02911;R; ; ;MANUEL FRANCISCO DE AVILA;03087-000
02912;R; ; ;BARTOLOMEU CORDOVIL;02616-000
02913;R; ; ;BARTOLOMEU DE RIBEIRA;05331-000
02914;R; ; ;BARTOLOMEU CANDIA;08441-000
02915;R; ; ;BARTOLOMEU DE GUSMAO;04111-000
02916;R; ; ;BAIA DE SANTA CLARA;02230-000
02917;R; ; ;DARWIN;04741-000
02918;R; ; ;ABELARDO LUZ;08295-000
02919;R; ; ;BARTOLOMEU DE TORALES;02310-000
02920;R; ; ;BARTOLOMEU DIAS;03413-000
02921;R; ; ;BARTHOLOMEU DO CANTO;02726-000
02922;R; ; ;BARTOLOMEU DOS SANTOS;05821-000
02923;R; ; ;BARTOLOMEU ESTEVES;03563-000
02924;PC; ; ;ITALICO ANCONA LOPEZ;02730-000
02925;R; ; ;BARTOLOMEU FARIA;02730-000
02926;R; ; ;BARTOLOMEU FEIO;04580-000
02927;PC; ; ;BARTOLOMEU FERNANDES DE FARIA;02523-000
02928;R; ; ;BARTOLOMEU PAES;05092-000
02929;R; ; ;PERICLES;04638-000
02930;R; ; ;JORGE NUNES KEHDI;05092-000
02931;R;FREI; ;BARTOLOMEU PILAR;02257-000
02932;PC; ; ;BARTOLOMEU PIMENTEL;04722-000
02933;R; ; ;BARTOLOMEU QUADROS;03714-000
02934;R; ; ;BARTOLOMEU RODRIGUES;02841-000
02935;R; ; ;BARTOLOMEU ZUNEGA;05426-000
02936;R; ; ;BARU;04639-000
02937;AV; ; ;BARUEL;02522-000
02939;VE;VIG; ;BARUEL;02044-000
02940;AV; ; ;BASILEIA;02440-000
02941;R; ; ;BASILEIA;02347-000
02942;R;STO; ;BASILEU;02055-000
02944;R;MAJ; ;BASILIO;03181-000
02945;R;PROF; ;BRASILIO BARNI;03959-000
02946;R; ; ;BASILIO DA CUNHA;01544-000
02947;R; ; ;BASILIO DA GAMA;01046-000
02948;R;PROF; ;BASILIO DE MAGALHAES;03447-000
02949;R; ; ;BASILIO GONCALVES DE OLIVEIRA;02349-000
02950;R;CAVLH; ;BASILIO JAFET;01022-000
02951;R;MONS; ;BASILIO PEREIRA;04343-000
02952;R; ; ;JOAO NICARIO ELEUTERIO;08042-000
02953;R; ; ;MARCOS PARENTE;08230-000
02954;R; ; ;JULIA SUDRA;02474-000
02955;R; ; ;BASSI;02258-000
02956;R; ; ;CANDIDO MOTA;03759-000
02957;R; ; ;TOME FERNANDES DA COSTA;08151-000
02958;R; ; ;BASTOS BARRETO;03183-000
02959;R; ; ;BASTOS PEREIRA;04507-000
02960;R; ; ;BASTOS TIGRE;04432-000
02961;R; ; ;BATAGUACU;02129-000
02962;LG; ;DA;BATALHA;04031-000
02963;R; ; ;BATALHA DO JATAI;02141-000
02964;R; ; ;BATALHA DO PIRAJA;05065-000
02965;R; ; ;BATATAES;01423-000
02966;R;STA; ;BATILDE;03360-000
02967;R; ; ;HENRIQUE BARSOTTI;05798-000
02968;R; ; ;BATINGA;02316-000
02969;R;DR; ;MARIO SANTALUCIA;02351-000
02970;PC; ; ;BATISTA BOTELHO;04805-000
02972;R; ; ;BATISTA CEPELOS;04109-000
02973;R; ; ;BATISTA DA COSTA;03335-000
02974;R;CEL; ;BATISTA DA LUZ;01033-000
02975;R; ; ;BATISTA DA MATA;02404-000
02976;R;PROF; ;BATISTA DE ANDRADE;03041-000
02977;R;PROF; ;BATISTA DE BRITO;02301-000
02978;R; ; ;BATISTA DE MELO;04383-000
02979;R; ; ;BATISTA DE OLIVEIRA;03359-000
02980;R;CAP; ;BATISTA DO PRADO;03557-000
02981;R; ; ;BATISTA JUNIOR;04945-000
02982;AV; ; ;BATISTA MACIEL;04459-000
02983;R; ; ;BATISTA PARENTE;03022-000
02984;R;PRES; ;BATISTA PEREIRA;03107-000
02985;R; ; ;BATOVI;04111-000
02986;R; ; ;BATUIRA;04164-000
02987;R; ; ;BATUNS;03273-000
02988;R; ; ;BATURITE;01530-000
02991;R; ; ;BAUMANN;05318-000
02992;R; ;DAS;BAUNILHAS;03146-000
02993;R; ; ;BAURU;01248-000
02994;R; ; ;AMONEA;03682-000
02995;R; ; ;MANUEL CASTRO E MENDONCA;08151-000
02996;R; ; ;JUVENTINO MIGUEL;04191-000
02997;TV; ; ;BAURU;04426-000
02998;R; ; ;BAVIERA;01448-000
02999;R; ; ;BAXIUVA;04742-000
03000;R; ; ;BAIAO PARENTE;02735-000
03001;R;CABO; ;BASILIO ZEQUIM JUNIOR;02180-000
03002;R; ; ;ALMO ABRAHAO BERTAZZO;02910-000
03003;R; ; ;BEATRIZ;05445-000
03004;R; ; ;MARIA GARCIA BETIM;08380-000
03005;R; ; ;CUSTODIO DA CRUZ;02960-000
03006;R;STA; ;BEATRIZ;03153-000
03007;R;DONA; ;BEATRIZ CORREIA;02035-000
03008;R; ; ;BEATRIZ DE MELO;08041-000
03010;R; ; ;BEATRIZ DIAS;03676-000
03011;R; ; ;BEATRIZ GALVAO;01257-000
03013;R; ; ;BEBEDOURO;03174-000
03014;R;PROF; ;QUINTINO MINGOIA;04409-000
03015;R; ; ;BEBERIBE;03443-000
03016;R; ; ;DAKAR;04730-000
03018;TV; ; ;AMANAIARA;00000-000
03020;R; ;DAS;BEGONIAS;05676-000
03021;R; ; ;CUNHA MENEZES;03670-000
03023;R; ; ;BEHRING;03023-000
03025;R; ; ;OTAVIO RIBEIRO DA SILVA;04739-000
03026;R; ;DOS;BEIJA-FLORES;04323-000
03027;R; ; ;CIRILO ALVES DA SILVA;08090-000
03028;R; ; ;BEIJUI;04689-000
03029;R;PRINC;DA;BEIRA;03211-000
03030;R; ; ;BEIRA ALTA;08225-000
03031;R; ; ;BEIRA RIO;04548-000
03032;TV; ; ;BELA;04406-000
03033;R; ; ;BELA ALIANCA;05088-000
03034;R; ; ;BELA CINTRA;01415-000
03035;R; ; ;BELA FLOR;04128-000
03037;R; ; ;BELA NAPOLES;05085-000
03038;R;PROFA; ;ANESIA SINCORA;02443-000
03040;R; ; ;SEBASTIAO DA COSTA;02917-000
03041;R; ; ;BELA VISTA;04709-000
03042;R; ; ;RIBEIRA;03438-000
03043;R; ; ;MARIA LUISA DO ESPIRITO SANTO;04417-000
03045;R;PDE; ;FRANCISCO CARNEIRO;08451-000
03046;TV; ; ;BELA VISTA;02406-000
03047;R; ; ;EMILIA LOPES RUSSO;04709-000
03048;R;BRA;DE;BELA VISTA;04612-000
03049;R; ; ;BELA VISTA DO PARAISO;02726-000
03050;R; ; ;BELARMINA J. REGO;03615-000
03051;R; ; ;BELARMINO BELISARIO DE ARAUJO;04467-000
03052;R; ; ;BELARMINO MATOS;03062-000
03053;R; ; ;BELAS-ARTES;04276-000
03054;R; ; ;BELCHIOR BARREIROS;02410-000
03055;R; ; ;BELCHIOR CARNEIRO;05068-000
03056;R; ; ;BELCHIOR COQUEIRO;05426-000
03058;PC; ; ;BELCHIOR DE BORBA;03206-000
03059;R; ; ;BELCHIOR DA COSTA;03446-000
03060;R; ; ;BELCHIOR DA CUNHA;05464-000
03061;R; ; ;BELCHIOR DE AZEVEDO;05089-000
03062;R; ; ;BELCHIOR DE GODOI;03522-000
03063;R; ; ;BELCHIOR DE MELO;03721-000
03064;R; ; ;BELCHIOR DE ORDAS;02078-000
03065;R;GAL; ;ROBERTO A. DE CARVALHO FILHO;04744-000
03066;R; ; ;BELCHIOR DA VEIGA;05439-000
03067;R; ; ;BELCHIOR FELIX;04914-000
03068;R; ; ;BELCHIOR PIRES;03190-000
03072;R; ; ;BELEM;03057-000
03073;R; ; ;JAN MONET;02238-000
03074;R; ; ;MAMBAI;08230-000
03075;R; ; ;POEMAS MURAIS;04412-000
03076;PC;BR;DE;BELEM;04230-000
03077;R; ; ;BELEM DO PARA;04412-000
03078;R; ; ;BELENZINHO;02310-000
03079;AV; ;DAS;BELEZAS;05731-000
03080;R;PROF; ;BELFORT ROXO;02936-000
03081;R; ;DOS;BELGAS;01329-000
03082;R; ; ;BELGICA;01448-000
03084;R; ; ;BELGRADO;04285-000
03085;R; ; ;BELICA BARBOSA LIMA;03264-000
03086;R; ; ;JACOBI BARRICHELLO;04781-000
03087;R; ; ;GINO BRUNO;05617-000
03089;R; ; ;BELINI;05467-000
03090;R;CONS; ;BELISARIO;03012-000
03091;R; ; ;BELISARIO CAMPANHA;02521-000
03092;AV; ; ;BELISARIO PENA;02133-000
03093;R; ; ;BELISARIO DE SOUSA;03019-000
03094;PC; ; ;BELISARIO TAVORA;01249-000
03096;R; ; ;ANTONIO ABRANTES;04580-000
03097;R; ; ;CARLOS FRIAS;02968-000
03098;R; ; ;BELMIRA VAZ;02469-000
03099;R; ; ;CARATACA;02266-000
03100;R; ; ;BELMIRO BRAGA;05432-000
03101;R; ; ;BELMIRO DE ALMEIDA;04127-000
03102;R; ; ;BELMIRO VALVERDE;08450-000
03104;R; ; ;BELO MONTE;03405-000
03105;R; ; ;BELMONTE;05088-000
03106;R; ; ;BELO HORIZONTE;03052-000
03107;R; ; ;ANAJAZEIRA;03683-000
03108;R; ; ;BELO VALE;08420-000
03109;R; ; ;BELTERRA;04747-000
03110;PC; ; ;DOMINGOS DA CONCEICAO;02019-000
03111;R; ; ;PIERRE MAZELINE;04298-000
03112;AV; ; ;BELVOIR;04477-000
03113;R; ; ;ALBERICO CRESCITELLI,BEM AVENT;04430-000
03114;R; ; ;TEOFANO VENARD,BEM-AVENTURADO;04430-000
03115;AV; ; ;BEM-TE-VI;04524-000
03116;R; ; ;BENDIAPA;03410-000
03117;R; ; ;BENEDITA;02079-000
03118;R; ; ;BENEDITA BARBOSA;02556-000
03120;R; ; ;BENEDITA DORNELLAS CLARO;02168-000
03121;R; ; ;BENEDITA SA BARBOSA;01106-000
03122;TV; ; ;BENEDITA SA BARBOSA;01106-000
03124;R; ; ;MAX BERG;04297-000
03127;R; ; ;JOSE MARIA PEIXOTO;02679-000
03128;R; ; ;DIONISIO SALOMOS;04416-000
03129;R; ; ;BOM PRINCIPIO;05181-000
03130;RP;S; ;BENEDITO;02376-000
03131;R;SOLD; ;BENEDITO ALVES DOS SANTOS;02187-000
03132;AV; ; ;BENEDITO ANDRADE;02936-000
03133;R; ; ;BENEDITO ARAUJO;03974-000
03134;R; ; ;BENEDITO AQUILINO DE FREITAS;08110-000
03135;R; ; ;BENEDITO AUGUSTO FERREIRA;02723-000
03136;R; ; ;BENEDITO BARBOSA;03163-000
03137;R; ; ;BENEDITO BRANDAO;08011-000
03138;R; ; ;BENEDITO BUENO;08030-000
03139;PC; ; ;BENEDITO CALIXTO;05406-000
03140;R; ; ;BENEDITO CAMPOS MORAIS;05094-000
03141;R; ; ;BENEDITO CARLOS BRUNINI;08051-000
03142;R; ; ;BENEDITO CESARIO;03641-000
03143;R; ; ;BENEDITO CHAVES;01445-000
03144;PC;S; ;BENEDITO DAS AREIAS;05890-000
03145;R;PDE; ;BENEDITO DE CAMARGO;03604-000
03146;R;PROF; ;BENEDITO ALARICO DE C. BORELLI;05122-000
03147;R;ARQ; ;FRANCISCO BECK;03626-000
03148;R;SEN; ;FILINTO MULLER;08320-000
03149;R; ; ;BENEDITO DOS SANTOS;03087-000
03150;R; ; ;BENEDITO DE SOUZA;05586-000
03151;R; ; ;OLAVO FIRMIANO FERREIRA;02993-000
03152;R;SOLD; ;BENEDITO ELISEU DOS SANTOS;02177-000
03153;AV;DR; ;BENEDITO ESTEVAM DOS SANTOS;02136-000
03154;R; ; ;BENEDITO FERNANDES;04746-000
03155;R; ; ;MARCONDES DE MOURA E COSTA;05206-000
03156;R; ; ;MARCELINO CORREIA DE SA;08142-000
03157;R; ; ;BENEDITO FERREIRA;04351-000
03158;R;CEL; ;BENEDITO FERREIRA DE SOUZA;03953-000
03159;R; ; ;BENEDITO GALVAO;03433-000
03160;R;DR; ;JOSE NIGRO;08210-000
03161;R; ; ;BENEDITO GIANELLI;08210-000
03162;R; ; ;BENEDITO GUEDES DE OLIVEIRA;02727-000
03163;R; ; ;BENEDITO HENRIQUE;02318-000
03164;R; ; ;BENEDITO JACOB;03502-000
03165;R; ; ;BENEDITO LACERDA;05174-000
03166;R; ; ;BENEDITO LAPIN;04532-000
03167;R; ; ;BENEDITO LEAL;03567-000
03168;R; ; ;BENEDITO LEITE;04770-000
03169;R; ; ;BENEDITO LEITE DE AVILA;08441-000
03170;R; ; ;VLADIMIR JORGE;03178-000
03171;R; ; ;BENEDITO LOURENCO;02354-000
03172;R; ; ;BENEDITA MARIA DA SILVA;02531-000
03173;R;PROF; ;MANOEL NOGUEIRA P. SOBRINHO;02881-000
03174;R; ; ;BENEDITO PASSOS;03512-000
03175;R;SOLD; ;BENEDITO PATRICIO;02176-000
03176;R; ; ;BENEDITO PEDROSO;03289-000
03177;R; ; ;BENEDITO RODRIGUES GOUVEIA;04467-000
03178;R; ; ;BENEFICENCIA PORTUGUESA;01033-000
03180;R; ; ;JORGE RUBENS NEIVA DE CAMARGO;04337-000
03181;R; ; ;BENEVENUTO JORDAO;02204-000
03182;R;CONS; ;BENEVIDES;03110-000
03183;R;PROF; ;BENEVIDES DE RESENDE;03522-000
03184;R; ; ;BENFICA;02226-000
03185;R; ; ;BENIGNO;02754-000
03186;AV; ; ;BENIGNO CARRERA;04332-000
03187;R; ; ;BENITO JUAREZ;04018-000
03188;R; ; ;BENJAMIN CAPUSSO;08031-000
03189;R; ; ;BENJAMIM CONSTANT;01005-000
03190;R; ; ;JOAQUIM JOSE ESTEVES;04740-000
03191;R; ; ;BENJAMIN DE MARCO;05397-000
03192;R; ; ;BENJAMIM DO MONTE;08070-000
03193;R; ; ;BENJAMIM EGAS;05418-000
03194;R; ; ;BENJAMIM HUNNICUTT;04356-000
03195;R; ; ;BENJAMIN JAFET;04203-000
03196;AV; ; ;BENJAMIM MANSUR;05532-000
03197;R; ; ;BENJAMIM MOTA;04727-000
03198;R; ; ;BENJAMIM DE OLIVEIRA;03006-000
03199;R; ; ;BENJAMIN PEREIRA;02274-000
03200;TV; ; ;MIGUEL SANTI;02274-000
03201;R; ; ;BENJOI;08225-000
03202;R; ; ;BENTA PEREIRA;02451-000
03203;PC;DONA; ;BENTA VIEIRA;04750-000
03204;R; ; ;BENTERERE;08031-000
03206;R;ALF; ;BENTO;02550-000
03207;PC;PDE; ;BENTO;03031-000
03208;R; ; ;LUIS MARIN DOS SANTOS;03385-000
03209;LG; ;DE;SAO BENTO;01029-000
03210;R;S; ;BENTO;01011-000
03211;R; ; ;BENTO DE ALVARENGA;02022-000
03213;R; ; ;BENTO ARRUDA;02460-000
03214;R; ; ;BENTO BARBOSA;04716-000
03215;R;CEL; ;BENTO BICUDO;02912-000
03216;R; ; ;BENTO BRANCO DE ANDRADE FILHO;04757-000
03217;R; ; ;BENTO CAMARGO;03974-000
03218;R; ; ;BENTO CORREIA DE FIGUEIREDO;04784-000
03219;R; ; ;BENTO DE ABREU;05049-000
03220;R; ; ;BENTO DE ANDRADE;04503-000
03221;PC; ; ;BENTO DE ASSIS;05334-000
03222;PC; ; ;BENTO DE CAMARGO BARROS;01101-000
03223;R; ; ;CRISTOVAO COLOMBO GONCALVES;04811-000
03224;R; ; ;BENTO DE MATOS;04713-000
03225;AV; ; ;BENTO DE SOUSA;04913-000
03226;R; ; ;BENTA DIAS;03162-000
03227;R;S; ;BENTO DO SAPUCAI;03542-000
03228;R; ; ;BENTO FERNANDES;05786-000
03229;R; ; ;BENTO FERRAZ;02728-000
03230;R; ; ;BENTO FIGUEIREDO ARANHA;04770-000
03231;R; ; ;BENTO FREITAS;01220-000
03232;R; ; ;BENTO FRIAS;05423-000
03233;R; ; ;BENTO GONCALVES;03334-000
03234;R;PDE; ;BENTO IBANEZ;04649-000
03235;R; ; ;BENTO JOSE BORBA;04467-000
03236;R;CEL; ;BENTO JOSE DE CARVALHO;03516-000
03237;R; ; ;BENTO LEITE DA SILVA;04911-000
03238;R; ; ;BENTO MANUEL;03334-000
03239;R;CEL; ;BENTO NORONHA;01443-000
03240;R;COMEN; ;BENTO PEREIRA;01540-000
03241;R;DOM; ;BENTO PICKEL;02544-000
03242;R;CEL; ;BENTO PIRES;03102-000
03243;AV; ; ;BENTO XV;04430-000
03244;R; ; ;BENTO QUIRINO;03534-000
03245;R;DR; ;BENTO TEOBALDO FERRAZ;01140-000
03246;R; ; ;BENTO VIEIRA;04202-000
03247;R; ; ;BENTO VIEIRA DE CASTRO;08240-000
03248;R; ; ;BENTURELI;02203-000
03249;R;FREI; ;BENVINDO DESTEFANI;05141-000
03250;R; ; ;BERALDO MARCONDES;08010-000
03251;R; ; ;BERENICE;02848-000
03252;R; ; ;BERGAL;04240-000
03253;R; ; ;BERGAMOTA;05468-000
03254;R; ; ;BERGSON;05301-000
03255;R; ; ;BIRITIBA;04673-000
03256;PC; ; ;BERLIM;04772-000
03257;R; ; ;CANDIDO AUGUSTO BRESSER DORES;05528-000
03258;R; ; ;BERLIM;02832-000
03259;R; ; ;BERLIOZ;05467-000
03260;R; ; ;BERNINI ROSARIO MONACO;03122-000
03261;R; ; ;BERMUDAS;01436-000
03262;AV; ; ;BERNA;04774-000
03263;R; ; ;BERNA;03923-000
03264;R;STA; ;BERNADETE;08071-000
03265;R; ; ;BERNARDA LUIZ;05448-000
03266;R; ; ;BERNARDA PAULISTA;03158-000
03267;R;PRES; ;BERNARDES;02757-000
03268;R;S; ;BERNARDINO;05120-000
03269;R; ; ;BERNARDINO ALVES FERREIRA;03729-000
03270;R;PDE; ;BERNARDINO BANDEIRA;03639-000
03271;R; ; ;BERNARDINO D'AURIA;02349-000
03272;R; ; ;BERNARDINO DA COSTA;03908-000
03273;R; ; ;BERNARDINO DE AGUIAR;04181-000
03274;AV; ; ;BERNARDINO DE CAMPOS;04004-000
03275;R; ; ;BERNARDINO DE CAMPOS;04620-000
03277;R; ; ;ARNALDO DE OLIVEIRA E SOUSA;04811-000
03278;R; ; ;BERNARDINO DE SENA;02452-000
03279;R;S; ;BERNARDINO DE SIENA;03406-000
03280;R; ; ;BERNARDINO ESTAZIONE;05840-000
03281;R; ; ;BERNARDINO FRANCHESI;03580-000
03282;R;DR; ;BERNARDINO GOMES;02560-000
03283;R; ; ;BERNARDINO MACHADO;04722-000
03284;R; ; ;BERNARDINO DE MEDEIROS;02217-000
03285;R; ; ;TOME AFONSO DE MOURA;02630-000
03286;R; ; ;BERNARDINO PANTALEAO;03276-000
03287;VD;PROF; ;BERNARDINO TRANCHESI;01333-000
03288;R; ; ;BERNARDINO VERGUEIRO;03710-000
03291;R;S; ;BERNARDO;03304-000
03292;PC; ; ;BERNARDO RAVASCO;08120-000
03293;R;PDE; ;BERNARDO BERGEN;04173-000
03294;R; ; ;BERNARDO BICUDO;05439-000
03295;PC; ; ;BERNARDO BOTELHO;02802-000
03296;R; ; ;BERNARDO DA VEIGA;01252-000
03297;R; ; ;BERNARDO DE AGUIRRE;04419-000
03298;R; ; ;BERNARDO ALVARENGA;05515-000
03299;R; ; ;BERNARDO DE LIMA;03381-000
03300;R; ; ;BERNARDO DE MATOS;05757-000
03301;R; ; ;BERNARDO DE QUADROS;05624-000
03302;R; ; ;BERNARDO DE SOUSA;08070-000
03303;R; ; ;BERNARDO DE VASCONCELOS;02342-000
03304;R;FREI; ;HEITOR PINTO;04404-000
03306;R;ENG; ;BERNARDO FIGUEIREDO;03958-000
03307;R;DR; ;BERNARDO GUERTZENSTEIN;05381-000
03308;R; ; ;BERNARDO GUIMARAES;05092-000
03309;R; ; ;BERNARDO LOPES;02263-000
03310;R; ; ;BERNARDO MAGALHAES;03067-000
03311;R; ; ;BERNARDO MONTEIRO;03522-000
03312;R;DOM; ;BERNARDO NOGUEIRA;04134-000
03313;R; ; ;BERNARDO NUNES;05794-000
03314;R; ; ;BERNARDO SAIAO;03022-000
03315;R; ; ;BERNARDO SANCHES;05684-000
03316;R; ; ;GABRIEL DE BRITO;05411-000
03317;R; ; ;BERNARDO TAVARES;05786-000
03318;R; ; ;BERNARDO TAVEIRA JUNIOR;04467-000
03319;R; ; ;BERNARDO VIEIRA DE MELLO;03904-000
03320;R; ; ;BERNARDO WRONA;02710-000
03322;R; ; ;BERTA;04120-000
03323;R;STA; ;BERTILA;03524-000
03324;R; ; ;BERTIOGA;04141-000
03325;R; ; ;BERTO CONDE;04304-000
03327;R; ; ;BERTOLINA MARIA;04298-000
03328;R; ; ;BALDOMERO GIRBAL CORTADA;04728-000
03329;R; ; ;BETA;04249-000
03330;R; ; ;BETA;01144-000
03331;R; ; ;ANACONDA;04335-000
03332;R; ; ;POAIA;02964-000
03333;R; ; ;SERVAIA;08071-000
03334;R; ; ;CLAMECY;04943-000
03335;TV; ; ;ROSA SIDERAL;02240-000
03336;R; ; ;BETARI;03634-000
03337;R; ; ;BETEL;04050-000
03338;R; ; ;BERTELLI;02218-000
03339;PC; ; ;BEETHOVEN;05461-000
03340;R; ; ;BETIM PAIS LEME;05109-000
03341;PC; ; ;BETIONE;05458-000
03342;R; ; ;EUGENIO SANS;08140-000
03343;R; ; ;BETUM;03438-000
03344;R;DOM; ;JERONIMO OSORIO;04649-000
03345;R;ENG; ;FIGUEIREDO;04012-000
03346;TV; ; ;BEIRUTE;04012-000
03347;R; ; ;BIANCHI BERTOLDI;05422-000
03348;R; ; ;QUINTO LUIS COLATO;04811-000
03349;ES; ;DA;BIACICA;08180-000
03350;R;S; ;BIAGIO;03030-000
03351;R;DONA; ;BIANCA;04161-000
03352;R;ENG; ;BIANOR;05502-000
03353;AV; ; ;BIARRITZ;04826-000
03354;R; ; ;BIAS FORTES;05364-000
03355;R; ; ;BIAZZO SAVINO;04782-000
03356;R;STA; ;BIBIANA;05627-000
03357;R; ;DA;BICA;02925-000
03358;R; ; ;ELIAS SILVA;02377-000
03359;R; ; ;BICA DE PEDRA;05028-000
03360;R; ; ;BIGAME;02081-000
03361;R;COMEN; ;BICHARA MOHERDAUI;05614-000
03362;R; ; ;RAFAEL SORRENTINO;04811-000
03363;R; ; ;MARIO DE AZEVEDO;04811-000
03364;R; ; ;BICUDO CORTEZ;05028-000
03365;R; ; ;BICUDO DE BRITO;04316-000
03367;R; ;DAS;BICUIBAS;04321-000
03368;R; ; ;BIGUA;08031-000
03369;R; ; ;BIGUACU;03446-000
03370;R; ; ;BIGUATINGA;08223-000
03371;R; ; ;BIJARI;05579-000
03372;R; ; ;WADIH HATTI;03666-000
03373;R; ; ;BIJU;03748-000
03375;R; ; ;FRANCISCO GAMBARROTA;08140-000
03376;AV;ENG; ;BILLINGS;05321-000
03377;R; ; ;BIMBARRA;03355-000
03378;R;DOM; ;HELIO CAMPOS;03617-000
03379;R; ; ;BIOBEDAS;04302-000
03380;R; ; ;BENEDITO EMILIANO;05181-000
03381;R; ; ;BIRI;08220-000
03382;TV; ; ;BIERREMBACK;04334-000
03383;R; ; ;BIXIRA;03119-000
03384;R; ; ;BISSAU;04543-000
03385;R;GAL; ;BITENCOURT;02613-000
03386;R;MAL; ;BITENCOURT;01432-000
03387;R;DR; ;BITENCOURT RODRIGUES;01017-000
03388;R; ; ;BITENCOURT SAMPAIO;04126-000
03389;R; ; ;JOAO BATISTA FERNANDES;03253-000
03390;R; ; ;MARIA MAGNANI;03253-000
03391;R; ; ;BLAISE PASCAL;03693-000
03392;R;STA; ;BLANDINA;03412-000
03393;R; ; ;BLANDINA RATTO;05502-000
03394;R;TTE; ;BLUM;02041-000
03395;R; ; ;BLUMENAU;05319-000
03396;R; ; ;BOA ESPERANCA;03408-000
